gameId,seasonYear,League,homeTeamId,awayTeamId,Date,startTime,status,homeScore,awayScore
9151,2021,standard,17,2,2021-12-07,22:00,Finished,117,102
9152,2021,standard,5,27,2021-12-08,19:00,Finished,106,110
9153,2021,standard,7,6,2021-12-08,19:00,Finished,115,92
9154,2021,standard,10,41,2021-12-08,19:00,Finished,116,119
9155,2021,standard,15,24,2021-12-08,19:00,Finished,122,102
9156,2021,standard,20,21,2021-12-08,19:30,Finished,113,104
9157,2021,standard,38,25,2021-12-08,19:30,Finished,109,110
9158,2021,standard,14,4,2021-12-08,20:00,Finished,114,104
9159,2021,standard,19,8,2021-12-08,20:00,Finished,96,104
9160,2021,standard,22,40,2021-12-08,20:00,Finished,104,136
9940,2021,standard,23,9,2021-12-08,20:00,Finished,114,120
9163,2021,standard,30,26,2021-12-08,22:00,Finished,142,130
9941,2021,standard,11,29,2021-12-08,22:00,Finished,104,94
9164,2021,standard,16,2,2021-12-08,22:30,Finished,114,111
9165,2021,standard,27,40,2021-12-09,19:00,Finished,96,118
9166,2021,standard,19,17,2021-12-09,20:00,Finished,108,95
9167,2021,standard,31,9,2021-12-09,20:30,Finished,123,111
9168,2021,standard,5,30,2021-12-10,19:00,Finished,124,123
9169,2021,standard,15,8,2021-12-10,19:00,Finished,106,93
9170,2021,standard,1,4,2021-12-10,19:30,Finished,105,113
9171,2021,standard,38,24,2021-12-10,19:30,Finished,90,87
9172,2021,standard,14,21,2021-12-10,20:00,Finished,114,123
9173,2021,standard,22,7,2021-12-10,20:00,Finished,106,123
9174,2021,standard,23,10,2021-12-10,20:00,Finished,109,93
9175,2021,standard,25,17,2021-12-10,20:00,Finished,95,116
9176,2021,standard,28,2,2021-12-10,22:00,Finished,111,90
9177,2021,standard,16,26,2021-12-11,15:30,Finished,106,104
9178,2021,standard,41,40,2021-12-11,19:00,Finished,98,123
9179,2021,standard,7,30,2021-12-11,20:00,Finished,117,103
9180,2021,standard,20,6,2021-12-11,20:00,Finished,118,92
9181,2021,standard,19,14,2021-12-11,20:00,Finished,113,106
9182,2021,standard,27,11,2021-12-11,20:30,Finished,102,93
9183,2021,standard,31,9,2021-12-11,20:30,Finished,112,127
9184,2021,standard,24,21,2021-12-12,12:00,Finished,97,112
9185,2021,standard,10,4,2021-12-12,18:00,Finished,104,116
9186,2021,standard,25,8,2021-12-12,19:00,Finished,84,103
9187,2021,standard,31,23,2021-12-12,19:00,Finished,112,97
9188,2021,standard,29,22,2021-12-12,21:00,Finished,111,116
9189,2021,standard,17,26,2021-12-12,21:30,Finished,106,94
9190,2021,standard,7,20,2021-12-13,19:00,Finished,105,94
9191,2021,standard,15,11,2021-12-13,19:00,Finished,100,102
9192,2021,standard,38,30,2021-12-13,19:00,Finished,124,101
9193,2021,standard,1,14,2021-12-13,19:30,Finished,126,132
9194,2021,standard,2,21,2021-12-13,19:30,Finished,117,103
9195,2021,standard,19,27,2021-12-13,20:00,Finished,126,91
9196,2021,standard,8,5,2021-12-13,20:30,Finished,120,96
9197,2021,standard,9,41,2021-12-13,21:00,Finished,113,107
9198,2021,standard,16,28,2021-12-13,22:30,Finished,111,95
9199,2021,standard,4,38,2021-12-14,19:30,Finished,131,129
9200,2021,standard,24,11,2021-12-14,19:30,Finished,96,105
9202,2021,standard,29,28,2021-12-14,22:00,Finished,107,111
9203,2021,standard,7,14,2021-12-15,19:00,Finished,124,89
9204,2021,standard,26,1,2021-12-15,19:00,Finished,99,111
9205,2021,standard,27,20,2021-12-15,19:00,Finished,96,101
9206,2021,standard,8,17,2021-12-15,19:30,Finished,104,107
9207,2021,standard,21,15,2021-12-15,20:00,Finished,114,99
9208,2021,standard,25,23,2021-12-15,20:00,Finished,110,113
9988,2021,standard,31,5,2021-12-15,20:30,Finished,115,131
9210,2021,standard,9,22,2021-12-15,21:00,Finished,107,124
9211,2021,standard,40,16,2021-12-15,22:00,Finished,124,103
9212,2021,standard,29,19,2021-12-15,22:00,Finished,103,113
9213,2021,standard,30,41,2021-12-15,22:00,Finished,119,105
9214,2021,standard,15,10,2021-12-16,19:00,Finished,122,113
9215,2021,standard,4,27,2021-12-16,19:30,Finished,114,105
9217,2021,standard,14,24,2021-12-16,20:00,Finished,103,116
9218,2021,standard,28,41,2021-12-16,21:00,Finished,118,98
9219,2021,standard,26,20,2021-12-17,19:00,Finished,105,115
9220,2021,standard,1,9,2021-12-17,19:30,Finished,115,133
9221,2021,standard,2,11,2021-12-17,19:30,Finished,107,111
9224,2021,standard,23,21,2021-12-17,20:00,Finished,116,112
9223,2021,standard,40,31,2021-12-17,21:00,Finished,126,128
9222,2021,standard,22,17,2021-12-17,22:00,Finished,110,92
9225,2021,standard,29,5,2021-12-17,22:00,Finished,125,116
9226,2021,standard,30,19,2021-12-17,22:00,Finished,105,124
9227,2021,standard,10,14,2021-12-18,12:00,Finished,107,116
10010,2021,standard,2,24,2021-12-18,19:00,Finished,114,107
10007,2021,standard,4,26,2021-12-18,19:30,Finished,93,100
10008,2021,standard,38,11,2021-12-18,19:30,Finished,119,100
10009,2021,standard,25,16,2021-12-18,20:00,Finished,104,103
10011,2021,standard,21,7,2021-12-18,21:00,Finished,90,119
10012,2021,standard,40,41,2021-12-18,21:00,Finished,103,109
10014,2021,standard,10,20,2021-12-19,18:00,Finished,100,90
10015,2021,standard,19,29,2021-12-19,18:00,Finished,100,105
10016,2021,standard,30,31,2021-12-19,18:00,Finished,121,114
10013,2021,standard,6,17,2021-12-19,20:00,Finished,115,110
10020,2021,standard,22,8,2021-12-19,20:00,Finished,111,105
10021,2021,standard,28,5,2021-12-19,20:00,Finished,137,106
10022,2021,standard,2,27,2021-12-20,19:30,Finished,103,108
10024,2021,standard,6,14,2021-12-20,20:00,Finished,133,118
10025,2021,standard,19,25,2021-12-20,20:00,Finished,99,102
10026,2021,standard,40,5,2021-12-20,21:00,Finished,112,102
10027,2021,standard,11,30,2021-12-20,22:00,Finished,113,98
10028,2021,standard,16,31,2021-12-20,22:30,Finished,92,116
10030,2021,standard,20,15,2021-12-21,19:30,Finished,125,96
10031,2021,standard,24,10,2021-12-21,19:30,Finished,105,91
10032,2021,standard,23,29,2021-12-21,20:00,Finished,111,97
10033,2021,standard,8,22,2021-12-21,20:30,Finished,114,102
10034,2021,standard,17,28,2021-12-21,22:00,Finished,90,108
10035,2021,standard,1,26,2021-12-22,19:30,Finished,98,104
10036,2021,standard,2,7,2021-12-22,19:30,Finished,111,101
10038,2021,standard,21,14,2021-12-22,20:00,Finished,126,106
10039,2021,standard,25,9,2021-12-22,20:00,Finished,108,94
10040,2021,standard,30,16,2021-12-22,22:00,Finished,89,105
10041,2021,standard,15,14,2021-12-23,19:00,Finished,118,106
10042,2021,standard,26,23,2021-12-23,19:00,Finished,104,110
10043,2021,standard,27,1,2021-12-23,19:00,Finished,96,98
10044,2021,standard,20,10,2021-12-23,19:30,Finished,115,112
10045,2021,standard,24,41,2021-12-23,19:30,Finished,117,124
10046,2021,standard,8,21,2021-12-23,20:30,Finished,95,102
10047,2021,standard,9,5,2021-12-23,21:00,Finished,107,115
10048,2021,standard,28,25,2021-12-23,21:00,Finished,113,101
10049,2021,standard,40,22,2021-12-23,21:00,Finished,128,116
10050,2021,standard,11,19,2021-12-23,22:00,Finished,113,104
10052,2021,standard,17,31,2021-12-23,22:30,Finished,110,138
10053,2021,standard,24,1,2021-12-25,12:00,Finished,101,87
10054,2021,standard,21,2,2021-12-25,14:30,Finished,117,113
10055,2021,standard,28,11,2021-12-25,17:00,Finished,107,116
10056,2021,standard,17,4,2021-12-25,20:00,Finished,115,122
10057,2021,standard,40,8,2021-12-25,22:30,Finished,120,116
10058,2021,standard,20,26,2021-12-26,15:30,Finished,93,83
10059,2021,standard,7,38,2021-12-26,18:00,Finished,144,99
10060,2021,standard,41,27,2021-12-26,18:00,Finished,96,117
10061,2021,standard,30,19,2021-12-26,18:00,Finished,102,127
10062,2021,standard,25,23,2021-12-26,19:00,Finished,117,112
10063,2021,standard,31,10,2021-12-26,19:00,Finished,144,109
10064,2021,standard,6,15,2021-12-26,20:00,Finished,113,105
10065,2021,standard,16,9,2021-12-26,21:00,Finished,100,103
10066,2021,standard,5,14,2021-12-27,19:00,Finished,123,99
10067,2021,standard,1,6,2021-12-27,19:30,Finished,118,130
10068,2021,standard,22,2,2021-12-27,20:00,Finished,108,103
10069,2021,standard,31,40,2021-12-27,20:30,Finished,104,110
10070,2021,standard,28,19,2021-12-27,21:00,Finished,113,114
10071,2021,standard,29,8,2021-12-27,22:00,Finished,117,132
10072,2021,standard,16,4,2021-12-27,22:30,Finished,108,124
10073,2021,standard,26,21,2021-12-28,19:00,Finished,110,127
10074,2021,standard,20,41,2021-12-28,19:30,Finished,119,112
10075,2021,standard,38,27,2021-12-28,19:30,Finished,109,114
10076,2021,standard,14,17,2021-12-28,20:00,Finished,123,132
10077,2021,standard,22,24,2021-12-28,20:00,Finished,88,96
10078,2021,standard,23,7,2021-12-28,20:00,Finished,108,104
10079,2021,standard,11,9,2021-12-28,22:00,Finished,86,89
10080,2021,standard,30,25,2021-12-28,22:00,Finished,117,111
10081,2021,standard,10,24,2021-12-29,19:00,Finished,85,94
10082,2021,standard,15,5,2021-12-29,19:00,Finished,108,116
10083,2021,standard,2,16,2021-12-29,19:30,Finished,82,91
10084,2021,standard,6,1,2021-12-29,20:00,Finished,131,117
10085,2021,standard,19,17,2021-12-29,20:00,Finished,104,99
10087,2021,standard,28,25,2021-12-29,21:00,Finished,115,97
9309,2021,standard,29,40,2021-12-29,22:00,Finished,105,120
9310,2021,standard,30,8,2021-12-29,22:30,Finished,95,94
9311,2021,standard,4,27,2021-12-30,19:00,Finished,102,110
9312,2021,standard,26,21,2021-12-30,19:00,Finished,118,136
9313,2021,standard,41,7,2021-12-30,19:00,Finished,110,93
9315,2021,standard,2,28,2021-12-31,13:00,Finished,123,108
9316,2021,standard,15,6,2021-12-31,15:00,Finished,106,108
9317,2021,standard,30,8,2021-12-31,18:00,Finished,96,112
9318,2021,standard,14,20,2021-12-31,19:00,Finished,110,120
9319,2021,standard,7,1,2021-12-31,19:30,Finished,118,121
9320,2021,standard,38,16,2021-12-31,19:30,Finished,116,108
10100,2021,standard,19,31,2021-12-31,20:00,Finished,118,105
10101,2021,standard,25,24,2021-12-31,20:00,Finished,95,80
10102,2021,standard,40,22,2021-12-31,21:00,Finished,120,108
10103,2021,standard,17,29,2021-12-31,22:30,Finished,139,106
10104,2021,standard,21,23,2022-01-01,18:30,Finished,136,113
10105,2021,standard,10,31,2022-01-01,19:00,Finished,117,116
10106,2021,standard,41,6,2022-01-01,19:00,Finished,119,120
10107,2021,standard,4,16,2022-01-01,19:30,Finished,116,120
10108,2021,standard,14,9,2022-01-01,20:00,Finished,111,124
10109,2021,standard,40,11,2022-01-01,21:00,Finished,116,123
10110,2021,standard,38,24,2022-01-02,15:30,Finished,120,105
10111,2021,standard,2,26,2022-01-02,18:00,Finished,116,111
10112,2021,standard,7,15,2022-01-02,18:00,Finished,108,104
10113,2021,standard,30,20,2022-01-02,18:00,Finished,115,113
10114,2021,standard,5,28,2022-01-02,19:00,Finished,99,133
10115,2021,standard,25,8,2022-01-02,19:00,Finished,86,95
10116,2021,standard,17,22,2022-01-02,21:30,Finished,108,103
10117,2021,standard,27,14,2022-01-03,19:00,Finished,133,113
10118,2021,standard,41,5,2022-01-03,19:00,Finished,124,121
10119,2021,standard,4,19,2022-01-03,19:30,Finished,104,118
10120,2021,standard,6,26,2022-01-03,20:00,Finished,102,98
10121,2021,standard,21,10,2022-01-03,20:00,Finished,106,115
10122,2021,standard,23,40,2022-01-03,20:00,Finished,104,115
10123,2021,standard,8,9,2022-01-03,20:30,Finished,103,89
10124,2021,standard,11,20,2022-01-03,22:00,Finished,115,108
10125,2021,standard,29,1,2022-01-03,22:00,Finished,136,131
10126,2021,standard,16,22,2022-01-03,22:30,Finished,104,122
10127,2021,standard,7,19,2022-01-04,19:00,Finished,106,110
10128,2021,standard,38,31,2022-01-04,19:00,Finished,129,104
10129,2021,standard,24,15,2022-01-04,19:30,Finished,104,94
10130,2021,standard,23,28,2022-01-04,20:00,Finished,110,123
10131,2021,standard,17,30,2022-01-04,22:30,Finished,122,114
10132,2021,standard,5,10,2022-01-05,19:00,Finished,140,111
10133,2021,standard,26,27,2022-01-05,19:00,Finished,106,116
10134,2021,standard,41,14,2022-01-05,19:00,Finished,111,114
10135,2021,standard,2,31,2022-01-05,19:30,Finished,97,99
10136,2021,standard,15,4,2022-01-05,19:30,Finished,121,129
10137,2021,standard,8,11,2022-01-05,19:30,Finished,99,82
10138,2021,standard,21,38,2022-01-05,20:00,Finished,111,117
10139,2021,standard,22,25,2022-01-05,20:00,Finished,98,90
10140,2021,standard,9,40,2022-01-05,22:00,Finished,109,115
10141,2021,standard,29,20,2022-01-05,22:00,Finished,109,115
10142,2021,standard,30,1,2022-01-05,22:00,Finished,102,108
10143,2021,standard,24,2,2022-01-06,19:30,Finished,108,105
10144,2021,standard,19,10,2022-01-06,20:00,Finished,118,88
10145,2021,standard,23,11,2022-01-06,20:00,Finished,101,96
10146,2021,standard,28,16,2022-01-06,22:00,Finished,106,89
10147,2021,standard,27,31,2022-01-07,19:00,Finished,119,100
10148,2021,standard,4,21,2022-01-07,19:30,Finished,109,121
10149,2021,standard,38,40,2022-01-07,19:30,Finished,122,108
10150,2021,standard,6,41,2022-01-07,20:00,Finished,130,122
10151,2021,standard,14,8,2022-01-07,20:00,Finished,106,130
10152,2021,standard,25,22,2022-01-07,20:00,Scheduled,,
10153,2021,standard,9,30,2022-01-07,21:00,Finished,121,111
10154,2021,standard,17,1,2022-01-07,22:00,Finished,134,118
10155,2021,standard,29,7,2022-01-07,22:00,Finished,101,114
10156,2021,standard,16,19,2022-01-08,15:30,Finished,108,123
10157,2021,standard,5,21,2022-01-08,19:00,Finished,114,106
10158,2021,standard,10,26,2022-01-08,19:00,Finished,97,92
10159,2021,standard,15,40,2022-01-08,19:00,Finished,125,113
10160,2021,standard,2,24,2022-01-08,19:30,Finished,99,75
10161,2021,standard,28,20,2022-01-08,21:00,Finished,100,123
10167,2021,standard,4,31,2022-01-09,12:00,Finished,121,119
10162,2021,standard,16,1,2022-01-09,15:30,Finished,106,93
10163,2021,standard,26,41,2022-01-09,18:00,Finished,100,102
10164,2021,standard,38,23,2022-01-09,18:00,Finished,105,101
10165,2021,standard,14,22,2022-01-09,19:00,Finished,123,141
10166,2021,standard,25,9,2022-01-09,19:00,Finished,95,99
10168,2021,standard,8,6,2022-01-09,19:30,Finished,113,99
10169,2021,standard,11,7,2022-01-09,20:30,Finished,96,82
10170,2021,standard,29,30,2022-01-09,21:00,Finished,103,88
10171,2021,standard,17,19,2022-01-09,21:30,Finished,119,127
10172,2021,standard,5,21,2022-01-10,19:00,Finished,103,99
10173,2021,standard,10,40,2022-01-10,19:00,Finished,126,116
10174,2021,standard,2,15,2022-01-10,19:30,Finished,101,98
10175,2021,standard,24,31,2022-01-10,19:30,Finished,111,96
10276,2021,standard,14,27,2022-01-10,20:00,Finished,91,111
10051,2021,standard,29,4,2022-01-10,22:00,Finished,114,108
10176,2021,standard,30,7,2022-01-10,22:00,Finished,108,109
10177,2021,standard,41,25,2022-01-11,19:00,Finished,122,118
10178,2021,standard,38,28,2022-01-11,19:30,Finished,95,99
10179,2021,standard,19,11,2022-01-11,20:00,Finished,116,108
10180,2021,standard,23,22,2022-01-11,20:00,Finished,128,125
9201,2021,standard,6,10,2022-01-11,20:00,Finished,133,87
10181,2021,standard,16,9,2022-01-11,22:30,Finished,87,85
10183,2021,standard,15,2,2022-01-12,19:00,In Play,49,54
10184,2021,standard,27,5,2022-01-12,19:00,In Play,50,64
10185,2021,standard,41,26,2022-01-12,19:00,In Play,52,43
10186,2021,standard,1,20,2022-01-12,19:30,In Play,33,30
10187,2021,standard,24,8,2022-01-12,19:30,In Play,30,21
10188,2021,standard,31,14,2022-01-12,20:30,Scheduled,0,0
10189,2021,standard,40,7,2022-01-12,21:00,Scheduled,,
10190,2021,standard,6,4,2022-01-12,22:00,Scheduled,,
10191,2021,standard,30,17,2022-01-12,22:00,Scheduled,,
10192,2021,standard,21,11,2022-01-13,19:30,Scheduled,,
10193,2021,standard,19,22,2022-01-13,20:00,Scheduled,,
10194,2021,standard,23,16,2022-01-13,20:00,Scheduled,,
10195,2021,standard,4,25,2022-01-13,20:30,Scheduled,,
10196,2021,standard,9,29,2022-01-13,22:00,Scheduled,,
10197,2021,standard,5,26,2022-01-14,19:00,Scheduled,,
10198,2021,standard,10,38,2022-01-14,19:00,Scheduled,,
10199,2021,standard,15,28,2022-01-14,19:00,Scheduled,,
10200,2021,standard,27,2,2022-01-14,19:00,Scheduled,,
10202,2021,standard,6,11,2022-01-14,19:30,Scheduled,,
10201,2021,standard,20,1,2022-01-14,20:00,Scheduled,,
10203,2021,standard,31,7,2022-01-14,20:30,Scheduled,,
10204,2021,standard,19,8,2022-01-14,22:00,Scheduled,,
10205,2021,standard,30,14,2022-01-14,22:00,Scheduled,,
10206,2021,standard,21,38,2022-01-15,18:30,Scheduled,,
10207,2021,standard,41,29,2022-01-15,19:00,Scheduled,,
10208,2021,standard,1,24,2022-01-15,19:30,Scheduled,,
10209,2021,standard,4,23,2022-01-15,19:30,Scheduled,,
10210,2021,standard,20,27,2022-01-15,20:00,Scheduled,,
10211,2021,standard,25,7,2022-01-15,20:00,Scheduled,,
10212,2021,standard,2,6,2022-01-15,20:30,Scheduled,,
10213,2021,standard,31,16,2022-01-15,20:30,Scheduled,,
10214,2021,standard,9,17,2022-01-15,21:00,Scheduled,,
10215,2021,standard,8,26,2022-01-15,21:30,Scheduled,,
10182,2021,standard,10,28,2022-01-16,13:00,Scheduled,,
10216,2021,standard,30,14,2022-01-16,18:00,Scheduled,,
10217,2021,standard,22,11,2022-01-16,20:00,Scheduled,,
10218,2021,standard,9,40,2022-01-16,20:00,Scheduled,,
10219,2021,standard,2,23,2022-01-17,12:30,Scheduled,,
10220,2021,standard,24,5,2022-01-17,13:00,Scheduled,,
10221,2021,standard,41,27,2022-01-17,14:00,Scheduled,,
10222,2021,standard,7,4,2022-01-17,15:00,Scheduled,,
10223,2021,standard,19,6,2022-01-17,15:30,Scheduled,,
10224,2021,standard,16,15,2022-01-17,15:30,Scheduled,,
10225,2021,standard,1,21,2022-01-17,18:00,Scheduled,,
10226,2021,standard,26,29,2022-01-17,19:00,Scheduled,,
10227,2021,standard,20,38,2022-01-17,19:30,Scheduled,,
10228,2021,standard,8,25,2022-01-17,20:30,Scheduled,,
10229,2021,standard,31,28,2022-01-17,20:30,Scheduled,,
10230,2021,standard,17,40,2022-01-17,22:30,Scheduled,,
10231,2021,standard,24,22,2022-01-18,19:30,Scheduled,,
10232,2021,standard,11,10,2022-01-18,22:00,Scheduled,,
10233,2021,standard,27,26,2022-01-19,19:00,Scheduled,,
10234,2021,standard,41,4,2022-01-19,19:00,Scheduled,,
10235,2021,standard,1,22,2022-01-19,19:30,Scheduled,,
10236,2021,standard,2,5,2022-01-19,19:30,Scheduled,,
10237,2021,standard,20,29,2022-01-19,19:30,Scheduled,,
10238,2021,standard,6,7,2022-01-19,20:00,Scheduled,,
10239,2021,standard,21,19,2022-01-19,20:00,Scheduled,,
10240,2021,standard,8,38,2022-01-19,20:30,Scheduled,,
10241,2021,standard,31,25,2022-01-19,20:30,Scheduled,,
10242,2021,standard,40,14,2022-01-19,21:00,Scheduled,,
10243,2021,standard,9,16,2022-01-19,22:00,Scheduled,,
10244,2021,standard,30,10,2022-01-19,22:00,Scheduled,,
10245,2021,standard,17,15,2022-01-19,22:30,Scheduled,,
10246,2021,standard,24,23,2022-01-20,19:30,Scheduled,,
10247,2021,standard,8,28,2022-01-20,19:30,Scheduled,,
10248,2021,standard,11,15,2022-01-20,22:00,Scheduled,,
10249,2021,standard,5,25,2022-01-21,19:00,Scheduled,,
10250,2021,standard,26,17,2022-01-21,19:00,Scheduled,,
10251,2021,standard,27,16,2022-01-21,19:00,Scheduled,,
10252,2021,standard,1,20,2022-01-21,19:30,Scheduled,,
10253,2021,standard,2,29,2022-01-21,19:30,Scheduled,,
10254,2021,standard,41,38,2022-01-21,20:00,Scheduled,,
10255,2021,standard,21,6,2022-01-21,20:00,Scheduled,,
10256,2021,standard,31,4,2022-01-21,20:30,Scheduled,,
10257,2021,standard,9,19,2022-01-21,21:00,Scheduled,,
10258,2021,standard,40,10,2022-01-21,21:00,Scheduled,,
10259,2021,standard,11,14,2022-01-21,22:00,Scheduled,,
10260,2021,standard,7,25,2022-01-22,20:00,Scheduled,,
10261,2021,standard,21,30,2022-01-22,20:00,Scheduled,,
10262,2021,standard,28,15,2022-01-22,21:00,Scheduled,,
10263,2021,standard,24,16,2022-01-23,13:00,Scheduled,,
10264,2021,standard,41,2,2022-01-23,15:30,Scheduled,,
10265,2021,standard,20,17,2022-01-23,18:00,Scheduled,,
10266,2021,standard,26,6,2022-01-23,18:00,Scheduled,,
10267,2021,standard,38,29,2022-01-23,18:00,Scheduled,,
10268,2021,standard,5,1,2022-01-23,19:00,Scheduled,,
10269,2021,standard,31,27,2022-01-23,19:00,Scheduled,,
10270,2021,standard,8,19,2022-01-23,19:30,Scheduled,,
10271,2021,standard,22,4,2022-01-23,20:00,Scheduled,,
10272,2021,standard,9,10,2022-01-23,20:00,Scheduled,,
10273,2021,standard,11,40,2022-01-23,20:30,Scheduled,,
10274,2021,standard,7,24,2022-01-24,19:00,Scheduled,,
10277,2021,standard,23,15,2022-01-24,20:00,Scheduled,,
10295,2021,standard,25,6,2022-01-24,20:00,Scheduled,,
10278,2021,standard,28,40,2022-01-24,21:00,Scheduled,,
10019,2021,standard,27,23,2022-01-25,19:00,Scheduled,,
10279,2021,standard,10,9,2022-01-25,19:00,Scheduled,,
10280,2021,standard,38,5,2022-01-25,19:00,Scheduled,,
10281,2021,standard,41,16,2022-01-25,19:00,Scheduled,,
10282,2021,standard,2,30,2022-01-25,19:30,Scheduled,,
10283,2021,standard,4,17,2022-01-25,19:30,Scheduled,,
10284,2021,standard,14,31,2022-01-25,20:00,Scheduled,,
10285,2021,standard,11,8,2022-01-25,22:00,Scheduled,,
10286,2021,standard,29,22,2022-01-25,22:00,Scheduled,,
10287,2021,standard,7,21,2022-01-26,19:00,Scheduled,,
10288,2021,standard,15,5,2022-01-26,19:00,Scheduled,,
10289,2021,standard,26,16,2022-01-26,19:00,Scheduled,,
10018,2021,standard,4,9,2022-01-26,19:30,Scheduled,,
10290,2021,standard,1,30,2022-01-26,19:30,Scheduled,,
10292,2021,standard,20,24,2022-01-26,19:30,Scheduled,,
10293,2021,standard,31,19,2022-01-26,19:30,Scheduled,,
10037,2021,standard,6,38,2022-01-26,20:00,Scheduled,,
10296,2021,standard,40,28,2022-01-26,22:00,Scheduled,,
10297,2021,standard,29,8,2022-01-26,22:00,Scheduled,,
10298,2021,standard,27,17,2022-01-27,19:30,Scheduled,,
10299,2021,standard,11,22,2022-01-27,22:00,Scheduled,,
10300,2021,standard,5,17,2022-01-28,19:00,Scheduled,,
10301,2021,standard,26,10,2022-01-28,19:00,Scheduled,,
10302,2021,standard,1,2,2022-01-28,19:30,Scheduled,,
10294,2021,standard,23,9,2022-01-28,20:00,Scheduled,,
10303,2021,standard,20,16,2022-01-28,20:00,Scheduled,,
10304,2021,standard,14,29,2022-01-28,20:00,Scheduled,,
10305,2021,standard,19,40,2022-01-28,20:00,Scheduled,,
10306,2021,standard,25,15,2022-01-28,20:00,Scheduled,,
10307,2021,standard,31,6,2022-01-28,20:30,Scheduled,,
10308,2021,standard,28,22,2022-01-28,21:00,Scheduled,,
10309,2021,standard,21,24,2022-01-28,22:00,Scheduled,,
10310,2021,standard,23,2,2022-01-29,19:00,Scheduled,,
10311,2021,standard,8,15,2022-01-29,19:00,Scheduled,,
10312,2021,standard,27,30,2022-01-29,19:30,Scheduled,,
10313,2021,standard,20,38,2022-01-29,20:00,Scheduled,,
10314,2021,standard,19,41,2022-01-29,20:00,Scheduled,,
10315,2021,standard,11,4,2022-01-29,20:30,Scheduled,,
10316,2021,standard,1,17,2022-01-30,13:00,Scheduled,,
10317,2021,standard,5,16,2022-01-30,13:00,Scheduled,,
10318,2021,standard,6,29,2022-01-30,15:30,Scheduled,,
10319,2021,standard,10,7,2022-01-30,18:00,Scheduled,,
10320,2021,standard,26,8,2022-01-30,19:00,Scheduled,,
10321,2021,standard,21,9,2022-01-30,19:00,Scheduled,,
10322,2021,standard,22,40,2022-01-30,20:00,Scheduled,,
10323,2021,standard,28,31,2022-01-30,20:00,Scheduled,,
10324,2021,standard,7,23,2022-01-31,19:00,Scheduled,,
10325,2021,standard,15,16,2022-01-31,19:00,Scheduled,,
10326,2021,standard,27,19,2022-01-31,19:00,Scheduled,,
10327,2021,standard,2,20,2022-01-31,19:30,Scheduled,,
10328,2021,standard,24,30,2022-01-31,19:30,Scheduled,,
10332,2021,standard,1,38,2022-01-31,19:30,Scheduled,,
10329,2021,standard,14,11,2022-01-31,20:00,Scheduled,,
10330,2021,standard,25,29,2022-01-31,20:00,Scheduled,,
10331,2021,standard,10,23,2022-02-01,19:00,Scheduled,,
10333,2021,standard,21,41,2022-02-01,19:30,Scheduled,,
10349,2021,standard,38,20,2022-02-01,19:30,Scheduled,,
10334,2021,standard,6,26,2022-02-01,20:00,Scheduled,,
10335,2021,standard,22,9,2022-02-01,20:00,Scheduled,,
10336,2021,standard,31,11,2022-02-01,20:30,Scheduled,,
10337,2021,standard,28,4,2022-02-01,22:00,Scheduled,,
10338,2021,standard,15,26,2022-02-02,19:00,Scheduled,,
10339,2021,standard,27,41,2022-02-02,19:00,Scheduled,,
10340,2021,standard,2,5,2022-02-02,19:30,Scheduled,,
10341,2021,standard,24,19,2022-02-02,19:30,Scheduled,,
10342,2021,standard,14,7,2022-02-02,20:00,Scheduled,,
10343,2021,standard,8,25,2022-02-02,20:30,Scheduled,,
10344,2021,standard,40,9,2022-02-02,22:00,Scheduled,,
10345,2021,standard,30,4,2022-02-02,22:00,Scheduled,,
10346,2021,standard,17,29,2022-02-02,22:30,Scheduled,,
10347,2021,standard,10,22,2022-02-03,19:00,Scheduled,,
9216,2021,standard,38,6,2022-02-03,19:30,Scheduled,,
10348,2021,standard,1,28,2022-02-03,19:30,Scheduled,,
10086,2021,standard,31,20,2022-02-03,20:30,Scheduled,,
10350,2021,standard,11,30,2022-02-03,22:00,Scheduled,,
10351,2021,standard,16,17,2022-02-03,22:00,Scheduled,,
10352,2021,standard,5,7,2022-02-04,19:00,Scheduled,,
10353,2021,standard,10,2,2022-02-04,19:00,Scheduled,,
10354,2021,standard,15,6,2022-02-04,19:00,Scheduled,,
10355,2021,standard,38,1,2022-02-04,19:30,Scheduled,,
10356,2021,standard,8,27,2022-02-04,20:30,Scheduled,,
10357,2021,standard,31,14,2022-02-04,20:30,Scheduled,,
10358,2021,standard,40,4,2022-02-04,21:00,Scheduled,,
10359,2021,standard,9,23,2022-02-04,22:00,Scheduled,,
10360,2021,standard,29,25,2022-02-04,22:00,Scheduled,,
10361,2021,standard,26,19,2022-02-05,17:00,Scheduled,,
10362,2021,standard,5,20,2022-02-05,19:00,Scheduled,,
10363,2021,standard,41,28,2022-02-05,19:00,Scheduled,,
10364,2021,standard,17,24,2022-02-05,20:30,Scheduled,,
10365,2021,standard,29,21,2022-02-05,22:00,Scheduled,,
10366,2021,standard,30,25,2022-02-05,22:00,Scheduled,,
10367,2021,standard,6,27,2022-02-06,15:30,Scheduled,,
10368,2021,standard,22,10,2022-02-06,15:30,Scheduled,,
10369,2021,standard,9,4,2022-02-06,15:30,Scheduled,,
10370,2021,standard,7,15,2022-02-06,18:00,Scheduled,,
10371,2021,standard,26,2,2022-02-06,18:00,Scheduled,,
