index,gameId,seasonYear,League,homeTeamId,awayTeamId,startDate,startTime,status,homeScore,awayScore
403,9124,2021,standard,8,23,2021-12-03,20:30,Finished,91,107
404,9125,2021,standard,40,2,2021-12-03,21:00,Finished,137,130
405,9126,2021,standard,11,28,2021-12-03,22:00,Finished,118,96
406,9127,2021,standard,17,16,2021-12-03,22:00,Finished,115,119
407,9128,2021,standard,24,9,2021-12-04,13:00,Finished,99,113
408,9129,2021,standard,4,6,2021-12-04,20:00,Finished,107,111
409,9130,2021,standard,21,20,2021-12-04,20:00,Finished,124,102
410,9131,2021,standard,8,19,2021-12-04,20:30,Finished,90,97
411,9132,2021,standard,11,31,2021-12-04,20:30,Finished,107,112
412,9133,2021,standard,29,2,2021-12-04,22:00,Finished,117,145
413,9134,2021,standard,30,16,2021-12-04,22:00,Finished,104,99
414,9135,2021,standard,7,40,2021-12-05,15:30,Finished,108,109
415,9136,2021,standard,1,5,2021-12-05,18:00,Finished,127,130
416,9137,2021,standard,38,41,2021-12-05,18:00,Finished,102,90
417,9138,2021,standard,14,23,2021-12-05,19:00,Finished,118,108
418,9139,2021,standard,5,27,2021-12-06,19:00,Finished,124,127
419,9140,2021,standard,10,25,2021-12-06,19:00,Finished,103,114
420,9141,2021,standard,15,41,2021-12-06,19:00,Finished,116,110
421,9142,2021,standard,20,19,2021-12-06,19:30,Finished,90,105
422,9143,2021,standard,6,9,2021-12-06,20:00,Finished,109,97
423,9144,2021,standard,21,7,2021-12-06,20:00,Finished,112,104
424,9145,2021,standard,22,1,2021-12-06,20:00,Finished,110,121
425,9146,2021,standard,28,31,2021-12-06,21:00,Finished,108,104
426,9147,2021,standard,11,26,2021-12-06,22:00,Finished,126,95
427,9148,2021,standard,29,16,2021-12-06,22:00,Finished,90,102
428,9149,2021,standard,8,4,2021-12-07,19:30,Finished,99,102
429,9150,2021,standard,31,24,2021-12-07,20:30,Finished,109,121
430,9151,2021,standard,17,2,2021-12-07,22:00,Finished,117,102
431,9152,2021,standard,5,27,2021-12-08,19:00,Finished,106,110
432,9153,2021,standard,7,6,2021-12-08,19:00,Finished,115,92
433,9154,2021,standard,10,41,2021-12-08,19:00,Finished,116,119
434,9155,2021,standard,15,24,2021-12-08,19:00,Finished,122,102
435,9156,2021,standard,20,21,2021-12-08,19:30,Finished,113,104
436,9157,2021,standard,38,25,2021-12-08,19:30,Finished,109,110
437,9158,2021,standard,14,4,2021-12-08,20:00,Finished,114,104
438,9159,2021,standard,19,8,2021-12-08,20:00,Finished,96,104
439,9160,2021,standard,22,40,2021-12-08,20:00,Finished,104,136
440,9940,2021,standard,23,9,2021-12-08,20:00,Finished,114,120
441,9163,2021,standard,30,26,2021-12-08,22:00,Finished,142,130
442,9941,2021,standard,11,29,2021-12-08,22:00,Finished,104,94
443,9164,2021,standard,16,2,2021-12-08,22:30,Finished,114,111
444,9165,2021,standard,27,40,2021-12-09,19:00,Finished,96,118
445,9166,2021,standard,19,17,2021-12-09,20:00,Finished,108,95
446,9167,2021,standard,31,9,2021-12-09,20:30,Finished,123,111
447,9168,2021,standard,5,30,2021-12-10,19:00,Finished,124,123
448,9169,2021,standard,15,8,2021-12-10,19:00,Finished,106,93
449,9170,2021,standard,1,4,2021-12-10,19:30,Finished,105,113
450,9171,2021,standard,38,24,2021-12-10,19:30,Finished,90,87
451,9172,2021,standard,14,21,2021-12-10,20:00,Finished,114,123
452,9173,2021,standard,22,7,2021-12-10,20:00,Finished,106,123
453,9174,2021,standard,23,10,2021-12-10,20:00,Finished,109,93
454,9175,2021,standard,25,17,2021-12-10,20:00,Finished,95,116
455,9176,2021,standard,28,2,2021-12-10,22:00,Finished,111,90
456,9177,2021,standard,16,26,2021-12-11,15:30,Finished,106,104
457,9178,2021,standard,41,40,2021-12-11,19:00,Finished,98,123
458,9179,2021,standard,7,30,2021-12-11,20:00,Finished,117,103
459,9180,2021,standard,20,6,2021-12-11,20:00,Finished,118,92
460,9181,2021,standard,19,14,2021-12-11,20:00,Finished,113,106
461,9182,2021,standard,27,11,2021-12-11,20:30,Finished,102,93
462,9183,2021,standard,31,9,2021-12-11,20:30,Finished,112,127
463,9184,2021,standard,24,21,2021-12-12,12:00,Finished,97,112
464,9185,2021,standard,10,4,2021-12-12,18:00,Finished,104,116
465,9186,2021,standard,25,8,2021-12-12,19:00,Finished,84,103
466,9187,2021,standard,31,23,2021-12-12,19:00,Finished,112,97
467,9188,2021,standard,29,22,2021-12-12,21:00,Finished,111,116
468,9189,2021,standard,17,26,2021-12-12,21:30,Finished,106,94
469,9190,2021,standard,7,20,2021-12-13,19:00,Finished,105,94
470,9191,2021,standard,15,11,2021-12-13,19:00,Finished,100,102
471,9192,2021,standard,38,30,2021-12-13,19:00,Finished,124,101
472,9193,2021,standard,1,14,2021-12-13,19:30,Finished,126,132
473,9194,2021,standard,2,21,2021-12-13,19:30,Finished,117,103
474,9195,2021,standard,19,27,2021-12-13,20:00,Finished,126,91
475,9196,2021,standard,8,5,2021-12-13,20:30,Finished,120,96
476,9197,2021,standard,9,41,2021-12-13,21:00,Finished,113,107
477,9198,2021,standard,16,28,2021-12-13,22:30,Finished,111,95
478,9199,2021,standard,4,38,2021-12-14,19:30,Finished,131,129
479,9200,2021,standard,24,11,2021-12-14,19:30,Finished,96,105
480,9202,2021,standard,29,28,2021-12-14,22:00,Finished,107,111
481,9203,2021,standard,7,14,2021-12-15,19:00,Finished,124,89
482,9204,2021,standard,26,1,2021-12-15,19:00,Finished,99,111
483,9205,2021,standard,27,20,2021-12-15,19:00,Finished,96,101
484,9206,2021,standard,8,17,2021-12-15,19:30,Finished,104,107
485,9207,2021,standard,21,15,2021-12-15,20:00,Finished,114,99
486,9208,2021,standard,25,23,2021-12-15,20:00,Finished,110,113
487,9988,2021,standard,31,5,2021-12-15,20:30,Finished,115,131
488,9210,2021,standard,9,22,2021-12-15,21:00,Finished,107,124
489,9211,2021,standard,40,16,2021-12-15,22:00,Finished,124,103
490,9212,2021,standard,29,19,2021-12-15,22:00,Finished,103,113
491,9213,2021,standard,30,41,2021-12-15,22:00,Finished,119,105
492,9214,2021,standard,15,10,2021-12-16,19:00,Finished,122,113
493,9215,2021,standard,4,27,2021-12-16,19:30,Finished,114,105
494,9217,2021,standard,14,24,2021-12-16,20:00,Finished,103,116
495,9218,2021,standard,28,41,2021-12-16,21:00,Finished,118,98
496,9219,2021,standard,26,20,2021-12-17,19:00,Finished,105,115
497,9220,2021,standard,1,9,2021-12-17,19:30,Finished,115,133
498,9221,2021,standard,2,11,2021-12-17,19:30,Finished,107,111
499,9224,2021,standard,23,21,2021-12-17,20:00,Finished,116,112
500,9223,2021,standard,40,31,2021-12-17,21:00,Finished,126,128
501,9222,2021,standard,22,17,2021-12-17,22:00,Finished,110,92
502,9225,2021,standard,29,5,2021-12-17,22:00,Finished,125,116
503,9226,2021,standard,30,19,2021-12-17,22:00,Finished,105,124
504,9227,2021,standard,10,14,2021-12-18,12:00,Finished,107,116
505,10010,2021,standard,2,24,2021-12-18,19:00,Finished,114,107
506,10007,2021,standard,4,26,2021-12-18,19:30,Finished,93,100
507,10008,2021,standard,38,11,2021-12-18,19:30,Finished,119,100
508,10009,2021,standard,25,16,2021-12-18,20:00,Finished,104,103
509,10011,2021,standard,21,7,2021-12-18,21:00,Finished,90,119
510,10012,2021,standard,40,41,2021-12-18,21:00,Finished,103,109
511,10014,2021,standard,10,20,2021-12-19,18:00,Finished,100,90
512,10015,2021,standard,19,29,2021-12-19,18:00,Finished,100,105
513,10016,2021,standard,30,31,2021-12-19,18:00,Finished,121,114
514,10013,2021,standard,6,17,2021-12-19,20:00,Finished,115,110
515,10020,2021,standard,22,8,2021-12-19,20:00,Finished,111,105
516,10021,2021,standard,28,5,2021-12-19,20:00,Finished,137,106
517,10022,2021,standard,2,27,2021-12-20,19:30,Finished,103,108
518,10024,2021,standard,6,14,2021-12-20,20:00,Finished,133,118
519,10025,2021,standard,19,25,2021-12-20,20:00,Finished,99,102
520,10026,2021,standard,40,5,2021-12-20,21:00,Finished,112,102
521,10027,2021,standard,11,30,2021-12-20,22:00,Finished,113,98
522,10028,2021,standard,16,31,2021-12-20,22:30,Finished,92,116
523,10030,2021,standard,20,15,2021-12-21,19:30,Finished,125,96
524,10031,2021,standard,24,10,2021-12-21,19:30,Finished,105,91
525,10032,2021,standard,23,29,2021-12-21,20:00,Finished,111,97
526,10033,2021,standard,8,22,2021-12-21,20:30,Finished,114,102
527,10034,2021,standard,17,28,2021-12-21,22:00,Finished,90,108
528,10035,2021,standard,1,26,2021-12-22,19:30,Finished,98,104
529,10036,2021,standard,2,7,2021-12-22,19:30,Finished,111,101
530,10038,2021,standard,21,14,2021-12-22,20:00,Finished,126,106
531,10039,2021,standard,25,9,2021-12-22,20:00,Finished,108,94
532,10040,2021,standard,30,16,2021-12-22,22:00,Finished,89,105
533,10041,2021,standard,15,14,2021-12-23,19:00,Finished,118,106
534,10042,2021,standard,26,23,2021-12-23,19:00,Finished,104,110
535,10043,2021,standard,27,1,2021-12-23,19:00,Finished,96,98
536,10044,2021,standard,20,10,2021-12-23,19:30,Finished,115,112
537,10045,2021,standard,24,41,2021-12-23,19:30,Finished,117,124
538,10046,2021,standard,8,21,2021-12-23,20:30,Finished,95,102
539,10047,2021,standard,9,5,2021-12-23,21:00,Finished,107,115
540,10048,2021,standard,28,25,2021-12-23,21:00,Finished,113,101
541,10049,2021,standard,40,22,2021-12-23,21:00,Finished,128,116
542,10050,2021,standard,11,19,2021-12-23,22:00,Finished,113,104
543,10052,2021,standard,17,31,2021-12-23,22:30,Finished,110,138
544,10053,2021,standard,24,1,2021-12-25,12:00,Finished,101,87
545,10054,2021,standard,21,2,2021-12-25,14:30,Finished,117,113
546,10055,2021,standard,28,11,2021-12-25,17:00,Finished,107,116
547,10056,2021,standard,17,4,2021-12-25,20:00,Finished,115,122
548,10057,2021,standard,40,8,2021-12-25,22:30,Finished,120,116
549,10058,2021,standard,20,26,2021-12-26,15:30,Finished,93,83
550,10059,2021,standard,7,38,2021-12-26,18:00,Finished,144,99
551,10060,2021,standard,41,27,2021-12-26,18:00,Finished,96,117
552,10061,2021,standard,30,19,2021-12-26,18:00,Finished,102,127
553,10062,2021,standard,25,23,2021-12-26,19:00,Finished,117,112
554,10063,2021,standard,31,10,2021-12-26,19:00,Finished,144,109
555,10064,2021,standard,6,15,2021-12-26,20:00,Finished,113,105
556,10065,2021,standard,16,9,2021-12-26,21:00,Finished,100,103
557,10066,2021,standard,5,14,2021-12-27,19:00,Finished,123,99
558,10067,2021,standard,1,6,2021-12-27,19:30,Finished,118,130
559,10068,2021,standard,22,2,2021-12-27,20:00,Finished,108,103
560,10069,2021,standard,31,40,2021-12-27,20:30,Finished,104,110
561,10070,2021,standard,28,19,2021-12-27,21:00,Finished,113,114
562,10071,2021,standard,29,8,2021-12-27,22:00,Finished,117,132
563,10072,2021,standard,16,4,2021-12-27,22:30,Finished,108,124
564,10073,2021,standard,26,21,2021-12-28,19:00,Finished,110,127
565,10074,2021,standard,20,41,2021-12-28,19:30,Finished,119,112
566,10075,2021,standard,38,27,2021-12-28,19:30,Finished,109,114
567,10076,2021,standard,14,17,2021-12-28,20:00,Finished,123,132
568,10077,2021,standard,22,24,2021-12-28,20:00,Finished,88,96
569,10078,2021,standard,23,7,2021-12-28,20:00,Finished,108,104
570,10079,2021,standard,11,9,2021-12-28,22:00,Finished,86,89
571,10080,2021,standard,30,25,2021-12-28,22:00,Finished,117,111
572,10081,2021,standard,10,24,2021-12-29,19:00,Finished,85,94
573,10082,2021,standard,15,5,2021-12-29,19:00,Finished,108,116
574,10083,2021,standard,2,16,2021-12-29,19:30,Finished,82,91
575,10084,2021,standard,6,1,2021-12-29,20:00,Finished,131,117
576,10085,2021,standard,19,17,2021-12-29,20:00,Finished,104,99
577,10087,2021,standard,28,25,2021-12-29,21:00,Finished,115,97
578,9309,2021,standard,29,40,2021-12-29,22:00,Finished,105,120
579,9310,2021,standard,30,8,2021-12-29,22:30,Finished,95,94
580,9311,2021,standard,4,27,2021-12-30,19:00,Finished,102,110
581,9312,2021,standard,26,21,2021-12-30,19:00,Finished,118,136
582,9313,2021,standard,41,7,2021-12-30,19:00,Finished,110,93
583,9315,2021,standard,2,28,2021-12-31,13:00,Finished,123,108
584,9316,2021,standard,15,6,2021-12-31,15:00,Finished,106,108
585,9317,2021,standard,30,8,2021-12-31,18:00,Finished,96,112
586,9318,2021,standard,14,20,2021-12-31,19:00,Finished,110,120
587,9319,2021,standard,7,1,2021-12-31,19:30,Finished,118,121
588,9320,2021,standard,38,16,2021-12-31,19:30,Finished,116,108
589,10100,2021,standard,19,31,2021-12-31,20:00,Finished,118,105
590,10101,2021,standard,25,24,2021-12-31,20:00,Finished,95,80
591,10102,2021,standard,40,22,2021-12-31,21:00,Finished,120,108
592,10103,2021,standard,17,29,2021-12-31,22:30,Finished,139,106
593,10104,2021,standard,21,23,2022-01-01,18:30,Finished,136,113
594,10105,2021,standard,10,31,2022-01-01,19:00,Finished,117,116
595,10106,2021,standard,41,6,2022-01-01,19:00,Finished,119,120
596,10107,2021,standard,4,16,2022-01-01,19:30,Finished,116,120
597,10108,2021,standard,14,9,2022-01-01,20:00,Finished,111,124
598,10109,2021,standard,40,11,2022-01-01,21:00,Finished,116,123
599,10110,2021,standard,38,24,2022-01-02,15:30,Finished,120,105
600,10111,2021,standard,2,26,2022-01-02,18:00,Finished,116,111
601,10112,2021,standard,7,15,2022-01-02,18:00,Finished,108,104
602,10113,2021,standard,30,20,2022-01-02,18:00,Finished,115,113
603,10114,2021,standard,5,28,2022-01-02,19:00,Finished,99,133
604,10115,2021,standard,25,8,2022-01-02,19:00,Finished,86,95
605,10116,2021,standard,17,22,2022-01-02,21:30,Finished,108,103
606,10117,2021,standard,27,14,2022-01-03,19:00,Finished,133,113
607,10118,2021,standard,41,5,2022-01-03,19:00,Finished,124,121
608,10119,2021,standard,4,19,2022-01-03,19:30,Finished,104,118
609,10120,2021,standard,6,26,2022-01-03,20:00,Finished,102,98
610,10121,2021,standard,21,10,2022-01-03,20:00,Finished,106,115
611,10122,2021,standard,23,40,2022-01-03,20:00,Finished,104,115
612,10123,2021,standard,8,9,2022-01-03,20:30,Finished,103,89
613,10124,2021,standard,11,20,2022-01-03,22:00,Finished,115,108
614,10125,2021,standard,29,1,2022-01-03,22:00,Finished,136,131
615,10126,2021,standard,16,22,2022-01-03,22:30,Finished,104,122
616,10127,2021,standard,7,19,2022-01-04,19:00,Finished,106,110
617,10128,2021,standard,38,31,2022-01-04,19:00,Finished,129,104
618,10129,2021,standard,24,15,2022-01-04,19:30,Finished,104,94
619,10130,2021,standard,23,28,2022-01-04,20:00,Finished,110,123
620,10131,2021,standard,17,30,2022-01-04,22:30,Finished,122,114
621,10132,2021,standard,5,10,2022-01-05,19:00,Finished,140,111
622,10133,2021,standard,26,27,2022-01-05,19:00,Finished,106,116
623,10134,2021,standard,41,14,2022-01-05,19:00,Finished,111,114
624,10135,2021,standard,2,31,2022-01-05,19:30,Finished,97,99
625,10136,2021,standard,15,4,2022-01-05,19:30,Finished,121,129
626,10137,2021,standard,8,11,2022-01-05,19:30,Finished,99,82
627,10138,2021,standard,21,38,2022-01-05,20:00,Finished,111,117
628,10139,2021,standard,22,25,2022-01-05,20:00,Finished,98,90
629,10140,2021,standard,9,40,2022-01-05,22:00,Finished,109,115
630,10141,2021,standard,29,20,2022-01-05,22:00,Finished,109,115
631,10142,2021,standard,30,1,2022-01-05,22:00,Finished,102,108
632,10143,2021,standard,24,2,2022-01-06,19:30,Finished,108,105
633,10144,2021,standard,19,10,2022-01-06,20:00,Finished,118,88
634,10145,2021,standard,23,11,2022-01-06,20:00,Finished,101,96
635,10146,2021,standard,28,16,2022-01-06,22:00,Finished,106,89
636,10147,2021,standard,27,31,2022-01-07,19:00,Finished,119,100
637,10148,2021,standard,4,21,2022-01-07,19:30,Finished,109,121
638,10149,2021,standard,38,40,2022-01-07,19:30,Finished,122,108
639,10150,2021,standard,6,41,2022-01-07,20:00,Finished,130,122
640,10151,2021,standard,14,8,2022-01-07,20:00,Finished,106,130
641,10152,2021,standard,25,22,2022-01-07,20:00,Finished,105,135
642,10153,2021,standard,9,30,2022-01-07,21:00,Finished,121,111
643,10154,2021,standard,17,1,2022-01-07,22:00,Finished,134,118
644,10155,2021,standard,29,7,2022-01-07,22:00,Finished,101,114
645,10156,2021,standard,16,19,2022-01-08,15:30,Finished,108,123
646,10157,2021,standard,5,21,2022-01-08,19:00,Finished,114,106
647,10158,2021,standard,10,26,2022-01-08,19:00,Finished,97,92
648,10159,2021,standard,15,40,2022-01-08,19:00,Finished,125,113
649,10160,2021,standard,2,24,2022-01-08,19:30,Finished,99,75
650,10161,2021,standard,28,20,2022-01-08,21:00,Finished,100,123
651,10167,2021,standard,4,31,2022-01-09,12:00,Finished,121,119
652,10162,2021,standard,16,1,2022-01-09,15:30,Finished,106,93
653,10163,2021,standard,26,41,2022-01-09,18:00,Finished,100,102
654,10164,2021,standard,38,23,2022-01-09,18:00,Finished,105,101
655,10165,2021,standard,14,22,2022-01-09,19:00,Finished,123,141
656,10166,2021,standard,25,9,2022-01-09,19:00,Finished,95,99
657,10168,2021,standard,8,6,2022-01-09,19:30,Finished,113,99
658,10169,2021,standard,11,7,2022-01-09,20:30,Finished,96,82
659,10170,2021,standard,29,30,2022-01-09,21:00,Finished,103,88
660,10171,2021,standard,17,19,2022-01-09,21:30,Finished,119,127
661,10172,2021,standard,5,21,2022-01-10,19:00,Finished,103,99
662,10173,2021,standard,10,40,2022-01-10,19:00,Finished,126,116
663,10174,2021,standard,2,15,2022-01-10,19:30,Finished,101,98
664,10175,2021,standard,24,31,2022-01-10,19:30,Finished,111,96
665,10276,2021,standard,14,27,2022-01-10,20:00,Finished,91,111
666,10051,2021,standard,29,4,2022-01-10,22:00,Finished,114,108
667,10176,2021,standard,30,7,2022-01-10,22:00,Finished,108,109
668,10177,2021,standard,41,25,2022-01-11,19:00,Finished,122,118
669,10178,2021,standard,38,28,2022-01-11,19:30,Finished,95,99
670,10179,2021,standard,19,11,2022-01-11,20:00,Finished,116,108
671,10180,2021,standard,23,22,2022-01-11,20:00,Finished,128,125
672,9201,2021,standard,6,10,2022-01-11,20:00,Finished,133,87
673,10181,2021,standard,16,9,2022-01-11,22:30,Finished,87,85
674,10183,2021,standard,15,2,2022-01-12,19:00,Finished,100,119
675,10184,2021,standard,27,5,2022-01-12,19:00,Finished,98,109
676,10185,2021,standard,41,26,2022-01-12,19:00,Finished,112,106
677,10186,2021,standard,1,20,2022-01-12,19:30,Finished,91,115
678,10187,2021,standard,24,8,2022-01-12,19:30,Finished,108,85
679,10188,2021,standard,31,14,2022-01-12,20:30,Finished,124,128
680,10189,2021,standard,40,7,2022-01-12,21:00,Finished,91,111
681,10190,2021,standard,6,4,2022-01-12,22:00,Finished,112,138
682,10191,2021,standard,30,17,2022-01-12,22:00,Finished,125,116
683,10192,2021,standard,21,11,2022-01-13,19:30,Finished,118,99
684,10193,2021,standard,19,22,2022-01-13,20:00,Finished,116,108
685,10194,2021,standard,23,16,2022-01-13,20:00,Finished,113,89
686,10195,2021,standard,4,25,2022-01-13,20:30,Finished,109,130
687,10196,2021,standard,9,29,2022-01-13,22:00,Finished,140,108
688,10197,2021,standard,5,26,2022-01-14,19:00,Finished,109,116
689,10198,2021,standard,10,38,2022-01-14,19:00,Finished,103,87
690,10199,2021,standard,15,28,2022-01-14,19:00,Finished,94,112
691,10200,2021,standard,27,2,2022-01-14,19:00,Finished,111,99
692,10202,2021,standard,6,11,2022-01-14,19:30,Finished,96,138
693,10201,2021,standard,20,1,2022-01-14,20:00,Finished,124,118
694,10203,2021,standard,31,7,2022-01-14,20:30,Finished,109,114
695,10204,2021,standard,19,8,2022-01-14,22:00,Finished,85,112
696,10205,2021,standard,30,14,2022-01-14,22:00,Finished,126,114
697,10206,2021,standard,21,38,2022-01-15,18:30,Finished,96,103
698,10207,2021,standard,41,29,2022-01-15,19:00,Finished,110,115
699,10208,2021,standard,1,24,2022-01-15,19:30,Finished,108,117
700,10209,2021,standard,4,23,2022-01-15,19:30,Finished,120,105
701,10210,2021,standard,20,27,2022-01-15,20:00,Finished,98,109
702,10211,2021,standard,25,7,2022-01-15,20:00,Finished,102,107
703,10212,2021,standard,2,6,2022-01-15,20:30,Finished,114,112
704,10213,2021,standard,31,16,2022-01-15,20:30,Finished,101,94
705,10214,2021,standard,9,17,2022-01-15,21:00,Finished,133,96
706,10215,2021,standard,8,26,2022-01-15,21:30,Finished,108,92
707,10182,2021,standard,10,28,2022-01-16,13:00,Finished,108,135
708,10216,2021,standard,30,14,2022-01-16,18:00,Finished,112,118
709,10217,2021,standard,22,11,2022-01-16,20:00,Finished,119,99
710,10218,2021,standard,9,40,2022-01-16,20:00,Finished,102,125
711,10219,2021,standard,2,23,2022-01-17,12:30,Finished,104,92
712,10220,2021,standard,24,5,2022-01-17,13:00,Finished,87,97
713,10221,2021,standard,41,27,2022-01-17,14:00,Finished,117,98
714,10222,2021,standard,7,4,2022-01-17,15:00,Finished,114,107
715,10223,2021,standard,19,6,2022-01-17,15:30,Finished,119,106
716,10224,2021,standard,16,15,2022-01-17,15:30,Finished,139,133
717,10225,2021,standard,1,21,2022-01-17,18:00,Finished,121,114
718,10226,2021,standard,26,29,2022-01-17,19:00,Finished,88,98
719,10227,2021,standard,20,38,2022-01-17,19:30,Finished,104,99
720,10228,2021,standard,8,25,2022-01-17,20:30,Finished,104,102
721,10229,2021,standard,31,28,2022-01-17,20:30,Finished,107,121
722,10230,2021,standard,17,40,2022-01-17,22:30,Finished,101,95
723,10231,2021,standard,24,22,2022-01-18,19:30,Scheduled,,
724,10232,2021,standard,11,10,2022-01-18,22:00,Scheduled,,
725,10233,2021,standard,27,26,2022-01-19,19:00,Scheduled,,
726,10234,2021,standard,41,4,2022-01-19,19:00,Scheduled,,
727,10235,2021,standard,1,22,2022-01-19,19:30,Scheduled,,
728,10236,2021,standard,2,5,2022-01-19,19:30,Scheduled,,
729,10237,2021,standard,20,29,2022-01-19,19:30,Scheduled,,
730,10238,2021,standard,6,7,2022-01-19,20:00,Scheduled,,
731,10239,2021,standard,21,19,2022-01-19,20:00,Scheduled,,
732,10240,2021,standard,8,38,2022-01-19,20:30,Scheduled,,
733,10241,2021,standard,31,25,2022-01-19,20:30,Scheduled,,
734,10242,2021,standard,40,14,2022-01-19,21:00,Scheduled,,
735,10243,2021,standard,9,16,2022-01-19,22:00,Scheduled,,
736,10244,2021,standard,30,10,2022-01-19,22:00,Scheduled,,
737,10245,2021,standard,17,15,2022-01-19,22:30,Scheduled,,
738,10246,2021,standard,24,23,2022-01-20,19:30,Scheduled,,
739,10247,2021,standard,8,28,2022-01-20,19:30,Scheduled,,
740,10248,2021,standard,11,15,2022-01-20,22:00,Scheduled,,
741,10249,2021,standard,5,25,2022-01-21,19:00,Scheduled,,
742,10250,2021,standard,26,17,2022-01-21,19:00,Scheduled,,
743,10251,2021,standard,27,16,2022-01-21,19:00,Scheduled,,
744,10252,2021,standard,1,20,2022-01-21,19:30,Scheduled,,
745,10253,2021,standard,2,29,2022-01-21,19:30,Scheduled,,
746,10254,2021,standard,41,38,2022-01-21,20:00,Scheduled,,
747,10255,2021,standard,21,6,2022-01-21,20:00,Scheduled,,
748,10256,2021,standard,31,4,2022-01-21,20:30,Scheduled,,
749,10257,2021,standard,9,19,2022-01-21,21:00,Scheduled,,
750,10258,2021,standard,40,10,2022-01-21,21:00,Scheduled,,
751,10259,2021,standard,11,14,2022-01-21,22:00,Scheduled,,
752,10261,2021,standard,21,30,2022-01-22,19:00,Scheduled,,
753,10260,2021,standard,7,25,2022-01-22,20:00,Scheduled,,
754,10262,2021,standard,28,15,2022-01-22,21:00,Scheduled,,
755,10263,2021,standard,24,16,2022-01-23,13:00,Scheduled,,
756,10264,2021,standard,41,2,2022-01-23,15:30,Scheduled,,
757,10265,2021,standard,20,17,2022-01-23,18:00,Scheduled,,
758,10266,2021,standard,26,6,2022-01-23,18:00,Scheduled,,
759,10267,2021,standard,38,29,2022-01-23,18:00,Scheduled,,
760,10268,2021,standard,5,1,2022-01-23,19:00,Scheduled,,
761,10269,2021,standard,31,27,2022-01-23,19:00,Scheduled,,
762,10270,2021,standard,8,19,2022-01-23,19:30,Scheduled,,
763,10271,2021,standard,22,4,2022-01-23,20:00,Scheduled,,
764,10272,2021,standard,9,10,2022-01-23,20:00,Scheduled,,
765,10273,2021,standard,11,40,2022-01-23,20:30,Scheduled,,
766,10274,2021,standard,7,24,2022-01-24,19:00,Scheduled,,
767,10277,2021,standard,23,15,2022-01-24,20:00,Scheduled,,
768,10295,2021,standard,25,6,2022-01-24,20:00,Scheduled,,
769,10278,2021,standard,28,40,2022-01-24,21:00,Scheduled,,
770,10019,2021,standard,27,23,2022-01-25,19:00,Scheduled,,
771,10279,2021,standard,10,9,2022-01-25,19:00,Scheduled,,
772,10280,2021,standard,38,5,2022-01-25,19:00,Scheduled,,
773,10281,2021,standard,41,16,2022-01-25,19:00,Scheduled,,
774,10282,2021,standard,2,30,2022-01-25,19:30,Scheduled,,
775,10283,2021,standard,4,17,2022-01-25,19:30,Scheduled,,
776,10284,2021,standard,14,31,2022-01-25,20:00,Scheduled,,
777,10285,2021,standard,11,8,2022-01-25,22:00,Scheduled,,
778,10286,2021,standard,29,22,2022-01-25,22:00,Scheduled,,
779,10287,2021,standard,7,21,2022-01-26,19:00,Scheduled,,
780,10288,2021,standard,15,5,2022-01-26,19:00,Scheduled,,
781,10289,2021,standard,26,16,2022-01-26,19:00,Scheduled,,
782,10018,2021,standard,4,9,2022-01-26,19:30,Scheduled,,
783,10290,2021,standard,1,30,2022-01-26,19:30,Scheduled,,
784,10292,2021,standard,20,24,2022-01-26,19:30,Scheduled,,
785,10293,2021,standard,31,19,2022-01-26,19:30,Scheduled,,
786,10037,2021,standard,6,38,2022-01-26,20:00,Scheduled,,
787,10296,2021,standard,40,28,2022-01-26,22:00,Scheduled,,
788,10297,2021,standard,29,8,2022-01-26,22:00,Scheduled,,
789,10298,2021,standard,27,17,2022-01-27,19:30,Scheduled,,
790,10299,2021,standard,11,22,2022-01-27,22:00,Scheduled,,
791,10300,2021,standard,5,17,2022-01-28,19:00,Scheduled,,
792,10301,2021,standard,26,10,2022-01-28,19:00,Scheduled,,
793,10302,2021,standard,1,2,2022-01-28,19:30,Scheduled,,
794,10294,2021,standard,23,9,2022-01-28,20:00,Scheduled,,
795,10303,2021,standard,20,16,2022-01-28,20:00,Scheduled,,
796,10304,2021,standard,14,29,2022-01-28,20:00,Scheduled,,
797,10305,2021,standard,19,40,2022-01-28,20:00,Scheduled,,
798,10306,2021,standard,25,15,2022-01-28,20:00,Scheduled,,
799,10307,2021,standard,31,6,2022-01-28,20:30,Scheduled,,
800,10308,2021,standard,28,22,2022-01-28,21:00,Scheduled,,
801,10309,2021,standard,21,24,2022-01-28,22:00,Scheduled,,
802,10310,2021,standard,23,2,2022-01-29,19:00,Scheduled,,
803,10311,2021,standard,8,15,2022-01-29,19:00,Scheduled,,
804,10312,2021,standard,27,30,2022-01-29,19:30,Scheduled,,
805,10313,2021,standard,20,38,2022-01-29,20:00,Scheduled,,
806,10314,2021,standard,19,41,2022-01-29,20:00,Scheduled,,
807,10315,2021,standard,11,4,2022-01-29,20:30,Scheduled,,
808,10316,2021,standard,1,17,2022-01-30,13:00,Scheduled,,
809,10317,2021,standard,5,16,2022-01-30,13:00,Scheduled,,
810,10318,2021,standard,6,29,2022-01-30,15:30,Scheduled,,
811,10319,2021,standard,10,7,2022-01-30,18:00,Scheduled,,
812,10320,2021,standard,26,8,2022-01-30,19:00,Scheduled,,
