nfl_week,player,position,team,pass_att,cmp,pass_pct,pass_yds,pass_yds_att,pass_tds,ints,sacks,rush_att,rush_yds,rush_yds_att,lg_rush,rush_20plus,rush_tds,rec,tgt,rec_yds,lg_rec,rec_20plus,rec_yds_per,rec_tds,sack,def_int,fr,ff,def_td,safety,spc_td,fg,fga,fg_pct,lg_fg,fg_1_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,xpt,xpa,pct_own,fpts
6,New Orleans Saints,DST,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661,11
6,New York Giants,DST,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,14
6,New York Jets,DST,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,1
6,Oakland Raiders,DST,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
6,Philadelphia Eagles,DST,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541,1
6,Pittsburgh Steelers,DST,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,14
6,Los Angeles Chargers,DST,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894,3
6,Seattle Seahawks,DST,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434,7
6,San Francisco 49ers,DST,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629,10
6,Los Angeles Rams,DST,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,7
6,Tampa Bay Buccaneers,DST,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0
6,Tennessee Titans,DST,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629,4
6,Washington Redskins,DST,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,10
6,Mason Crosby,K,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,48,0,1,1,1,0,2,2,0.59,12
6,Matt Bryant,K,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,44,0,1,0,1,0,3,4,0.346,10
6,Matt Prater,K,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100,54,0,2,0,1,2,1,1,0.258,21
6,Mike Nugent,K,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0.333,5
6,Robbie Gould,K,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,66.7,34,0,1,1,0,0,2,2,0.65,8
6,Dan Bailey,K,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,39,0,0,1,0,0,5,5,0.092,8
6,Randy Bullock,K,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,22,0,1,0,0,0,2,2,0.003,5
6,Justin Tucker,K,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,49,0,1,0,2,0,2,2,0.989,13
6,Dustin Hopkins,K,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,21,0,1,0,0,0,2,2,0.01,5
6,Brett Maher,K,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,75,62,0,0,1,0,2,1,1,0.558,14
6,Chris Boswell,K,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,20,0,1,0,0,0,3,3,0.142,6
6,Brandon McManus,K,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,53,0,0,1,1,1,1,1,0.052,13
6,Jason Myers,K,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,38,0,1,1,0,0,2,3,0.322,8
6,Josh Lambo,K,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,32,0,1,1,0,0,0,0,0.35,6
6,Ka'imi Fairbairn,K,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,44,0,0,0,1,0,2,3,0.742,6
6,Wil Lutz,K,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,47,0,1,0,1,0,1,1,0.958,8
6,Sam Ficken,K,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,38,0,0,1,0,0,3,3,0.001,6
6,Jake Elliott,K,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,53,0,0,0,1,1,2,2,0.449,10
6,Zane Gonzalez,K,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,39,0,1,1,0,0,4,4,0.432,10
6,Harrison Butker,K,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,41,0,0,0,1,0,3,3,0.986,7
6,Jason Sanders,K,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,39,0,0,1,0,0,1,1,0.002,4
6,Matt Gay,K,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,54,0,0,0,0,1,1,1,0.384,6
6,Joey Slye,K,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,60,49,0,1,0,2,0,4,4,0.628,15
6,Chase McLaughlin,K,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,38,0,0,1,0,0,2,2,0.155,5
7,Aaron Rodgers,QB,GB,31,25,80.6,429,13.8,5,0,1,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8
7,Joe Flacco,QB,DEN,34,21,61.8,213,6.3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.5
7,Matt Moore,QB,KC,19,10,52.6,117,6.2,1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6
7,Matt Ryan,QB,ATL,27,16,59.3,159,5.9,0,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6
7,Matt Schaub,QB,ATL,6,6,100,65,10.8,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
7,Matthew Stafford,QB,DET,45,30,66.7,364,8.1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6
7,Philip Rivers,QB,LAC,38,24,63.2,329,8.7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2
7,Ryan Fitzpatrick,QB,MIA,35,23,65.7,282,8.1,1,1,0,6,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6
7,Tom Brady,QB,NE,45,31,68.9,249,5.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
7,Andy Dalton,QB,CIN,43,22,51.2,276,6.4,1,3,2,4,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3
7,Ryan Tannehill,QB,TEN,29,23,79.3,312,10.8,2,1,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2
7,Kirk Cousins,QB,MIN,34,24,70.6,337,9.9,4,0,0,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2
7,Russell Wilson,QB,SEA,41,20,48.8,241,5.9,1,1,1,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3
7,Case Keenum,QB,WAS,12,9,75,77,6.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
7,Mike Glennon,QB,OAK,3,2,66.7,36,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
7,Teddy Bridgewater,QB,NO,38,23,60.5,281,7.4,2,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9
7,Derek Carr,QB,OAK,28,22,78.6,293,10.5,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.7
7,Jimmy Garoppolo,QB,SF,21,12,57.1,151,7.2,0,1,2,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,Jared Goff,QB,LAR,37,22,59.5,268,7.2,2,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
7,Carson Wentz,QB,PHI,26,16,61.5,191,7.3,1,1,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.8
7,Dak Prescott,QB,DAL,27,21,77.8,239,8.9,1,1,3,5,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6
7,Jacoby Brissett,QB,IND,39,26,66.7,326,8.4,4,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.6
7,Mitch Trubisky,QB,CHI,54,34,63,251,4.6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
7,Deshaun Watson,QB,HOU,34,23,67.6,308,9.1,1,2,3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5
7,Patrick Mahomes,QB,KC,11,10,90.9,76,6.9,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
7,Taysom Hill,QB,NO,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7,Lamar Jackson,QB,BAL,20,9,45,143,7.2,0,0,1,14,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3
7,Sam Darnold,QB,NYJ,32,11,34.4,86,2.7,0,4,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.7
7,Josh Allen,QB,BUF,26,16,61.5,202,7.8,2,0,2,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3
7,Tim Boyle,QB,GB,0,0,0,0,0,0,0,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3
7,Daniel Jones,QB,NYG,35,22,62.9,223,6.4,1,1,8,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.4
7,Gardner Minshew,QB,JAC,32,15,46.9,255,8,1,0,2,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
7,Kyler Murray,QB,ARI,21,14,66.7,104,5,0,0,2,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,Jarrett Stidham,QB,NE,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2
7,Adrian Peterson,RB,WAS,0,0,0,0,0,0,0,0,20,81,4.1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,6.1
7,Frank Gore,RB,BUF,0,0,0,0,0,0,0,0,11,55,5,15,0,0,1,1,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716,7.1
7,LeSean McCoy,RB,KC,0,0,0,0,0,0,0,0,12,64,5.3,22,1,0,2,2,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818,8.6
7,Mark Ingram,RB,BAL,0,0,0,0,0,0,0,0,12,46,3.8,8,0,0,1,1,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982,5.8
7,Bilal Powell,RB,NYJ,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.3
7,Anthony Sherman,RB,KC,0,0,0,0,0,0,0,0,2,7,3.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
7,Dion Lewis,RB,TEN,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.2
7,Brandon Bolden,RB,NE,0,0,0,0,0,0,0,0,1,2,2,2,0,0,4,4,39,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,6.1
7,Giovani Bernard,RB,CIN,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,1.4
7,Le'Veon Bell,RB,NYJ,0,0,0,0,0,0,0,0,15,70,4.7,19,0,0,1,4,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,8.1
7,Kenjon Barner,RB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Latavius Murray,RB,NO,0,0,0,0,0,0,0,0,27,119,4.4,17,0,2,5,6,31,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716,29.5
7,Zach Line,RB,NO,0,0,0,0,0,0,0,0,1,3,3,3,0,0,1,3,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,Patrick DiMarco,RB,BUF,0,0,0,0,0,0,0,0,1,4,4,4,0,0,1,1,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
7,Carlos Hyde,RB,HOU,0,0,0,0,0,0,0,0,12,35,2.9,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799,3.5
7,Devonta Freeman,RB,ATL,0,0,0,0,0,0,0,0,7,19,2.7,9,0,0,2,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986,3.5
7,James White,RB,NE,0,0,0,0,0,0,0,0,5,0,0,3,0,0,7,8,59,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914,9.4
7,Damien Williams,RB,KC,0,0,0,0,0,0,0,0,9,7,0.8,4,0,0,2,3,-1,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893,1.6
7,Keith Smith,RB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Melvin Gordon,RB,LAC,0,0,0,0,0,0,0,0,16,32,2,6,0,0,2,3,-3,0,0,-1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973,7.9
7,Todd Gurley,RB,LAR,0,0,0,0,0,0,0,0,18,41,2.3,10,0,0,1,1,13,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994,11.9
7,Tevin Coleman,RB,SF,0,0,0,0,0,0,0,0,20,62,3.1,9,0,0,2,2,-1,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917,7.1
7,Duke Johnson,RB,HOU,0,0,0,0,0,0,0,0,7,34,4.9,11,0,0,2,5,22,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612,6.6
7,David Johnson,RB,ARI,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
7,Ty Montgomery,RB,NYJ,0,0,0,0,0,0,0,0,2,9,4.5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.9
7,Zach Zenner,RB,FA,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,1.2
7,Ezekiel Elliott,RB,DAL,0,0,0,0,0,0,0,0,22,111,5,16,0,1,6,7,36,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.7
7,Derrick Henry,RB,TEN,0,0,0,0,0,0,0,0,22,90,4.1,12,0,1,1,1,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989,17.3
7,Jordan Howard,RB,PHI,0,0,0,0,0,0,0,0,11,50,4.5,16,0,0,2,2,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848,6.6
7,C.J. Prosise,RB,SEA,0,0,0,0,0,0,0,0,1,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,1.7
7,Kenyan Drake,RB,MIA,0,0,0,0,0,0,0,0,6,21,3.5,11,0,0,3,4,37,0,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685,7.3
7,Wendell Smallwood,RB,WAS,0,0,0,0,0,0,0,0,5,23,4.6,17,0,0,1,1,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,4.6
7,Andy Janovich,RB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
7,DeAndre Washington,RB,OAK,0,0,0,0,0,0,0,0,6,29,4.8,8,0,0,1,1,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,4.6
7,Dwayne Washington,RB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,1.1
7,Dan Vitale,RB,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,43,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
7,Jalen Richard,RB,OAK,0,0,0,0,0,0,0,0,2,2,1,4,0,0,1,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,1.2
7,CJ Ham,RB,MIN,0,0,0,0,0,0,0,0,1,9,9,9,0,0,1,1,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
7,J.D. McKissic,RB,DET,0,0,0,0,0,0,0,0,5,29,5.8,14,0,0,2,3,31,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,7
7,Dalvin Cook,RB,MIN,0,0,0,0,0,0,0,0,25,142,5.7,23,1,2,1,2,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.4
7,Leonard Fournette,RB,JAC,0,0,0,0,0,0,0,0,29,131,4.5,20,1,0,2,2,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993,15.5
7,Joe Mixon,RB,CIN,0,0,0,0,0,0,0,0,10,2,0.2,4,0,0,1,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978,6.9
7,Jamaal Williams,RB,GB,0,0,0,0,0,0,0,0,3,5,1.7,3,0,0,4,5,26,0,0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573,11.1
7,Marlon Mack,RB,IND,0,0,0,0,0,0,0,0,18,44,2.4,7,0,0,3,3,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971,7.1
7,Brian Hill,RB,ATL,0,0,0,0,0,0,0,0,5,11,2.2,5,0,0,2,2,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,3.5
7,Tarik Cohen,RB,CHI,0,0,0,0,0,0,0,0,3,10,3.3,9,0,0,9,12,19,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688,7.4
7,Austin Ekeler,RB,LAC,0,0,0,0,0,0,0,0,5,7,1.4,3,0,0,7,8,118,0,0,16.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967,22
7,Aaron Jones,RB,GB,0,0,0,0,0,0,0,0,12,50,4.2,15,0,0,4,4,33,0,0,8.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995,16.3
7,Chris Carson,RB,SEA,0,0,0,0,0,0,0,0,21,65,3.1,9,0,0,3,5,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984,8.9
7,Matt Breida,RB,SF,0,0,0,0,0,0,0,0,8,35,4.4,11,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882,4.1
7,Saquon Barkley,RB,NYG,0,0,0,0,0,0,0,0,18,72,4,20,1,1,3,5,8,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,15.5
7,Royce Freeman,RB,DEN,0,0,0,0,0,0,0,0,10,35,3.5,14,0,1,4,5,32,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744,14.7
7,Kerryon Johnson,RB,DET,0,0,0,0,0,0,0,0,5,23,4.6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947,2.3
7,Ito Smith,RB,ATL,0,0,0,0,0,0,0,0,1,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0.7
7,Kalen Ballage,RB,MIA,0,0,0,0,0,0,0,0,3,7,2.3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,6.7
7,Nyheim Hines,RB,IND,0,0,0,0,0,0,0,0,1,3,3,3,0,0,1,2,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,2.1
7,John Kelly,RB,LAR,0,0,0,0,0,0,0,0,3,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
7,Mark Walton,RB,MIA,0,0,0,0,0,0,0,0,14,66,4.7,19,0,0,1,1,-8,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,6.3
7,Sony Michel,RB,NE,0,0,0,0,0,0,0,0,19,42,2.2,11,0,3,1,2,-8,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951,21.9
7,Chase Edmonds,RB,ARI,0,0,0,0,0,0,0,0,27,126,4.7,22,3,3,2,4,24,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409,34
7,Jordan Wilkins,RB,IND,0,0,0,0,0,0,0,0,2,9,4.5,9,0,0,1,1,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,2
7,Phillip Lindsay,RB,DEN,0,0,0,0,0,0,0,0,11,36,3.3,9,0,0,1,1,-4,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961,3.7
